0.0;399;1.5394088669950738;2.1334950496586074;16.440429193675943;
1000.0;392;1.6129032258064515;2.068263675144823;18.695273458634166;
2000.0;352;1.6276041666666667;2.2060424477343203;22.10130815459231;
3000.0;323;1.6869095816464237;2.645047308565237;28.783019774127013;
4000.0;337;1.7470300489168413;2.8724598037330034;30.012544160776173;
5000.0;326;1.7373175816539264;2.46690092137519;30.73433276542144;
6000.0;330;1.751927119831815;2.826544339831297;32.96278160459595;
7000.0;305;1.7265193370165746;2.8347475063600007;33.40289845517901;
8000.0;301;1.7241379310344827;2.5420711788876846;32.03426744159112;
9000.0;307;1.6926201760324984;2.500904006560242;30.86354100178656;
10000.0;296;1.6903313049357673;2.4624126859556013;31.66250101900929;
11000.0;300;1.7397355601948503;2.494199932802854;32.88689585669944;
12000.0;280;1.717032967032967;2.858376573925192;37.32101051684615;
13000.0;305;1.7289073305670817;2.610639809006552;33.896864922756436;
14000.0;274;1.753155680224404;2.8845607019701456;41.14075524196957;
15000.0;279;1.7182130584192439;2.4633012944255253;34.40129924667392;
16000.0;273;1.7064846416382253;2.5354045813717008;37.69927623310469;
17000.0;277;1.6801075268817205;2.5558412057689184;34.557468155481644;
18000.0;262;1.7018379850238257;2.4733724702458;37.10971598220018;
19000.0;266;1.6835016835016836;2.493860881963937;36.14826244262541;
20000.0;239;1.7135023989033584;2.75973745842542;45.08011577458802;
21000.0;250;1.7482517482517483;3.256254329630082;47.19450681791191;
22000.0;234;1.699524133242692;2.81769142201866;45.01144466577397;
23000.0;242;1.7076502732240437;2.872356489613524;45.52686335162713;
24000.0;250;1.6835016835016836;2.8380058502792016;41.128591835139794;
25000.0;243;1.7076502732240437;3.141891438306596;47.34802014170796;
26000.0;255;1.7041581458759374;2.6801166886714585;42.211318714538;
27000.0;244;1.6733601070950468;2.645966285723531;42.98306042979903;
28000.0;237;1.6733601070950468;2.7973699870119244;43.43569642182429;
29000.0;240;1.6926201760324984;2.641931084161753;41.320881135341445;
30000.0;231;1.6733601070950468;2.722216885534191;43.51749856451446;
31000.0;241;1.6789791806581598;2.469125034649758;40.53036476149645;
32000.0;245;1.667778519012675;2.8049827682751753;42.91799720044586;
33000.0;237;1.7158544955387782;2.838505427090455;46.85138294962368;
34000.0;225;1.6722408026755853;2.69938070711213;43.90304109752427;
35000.0;237;1.7041581458759374;2.9980081477754776;47.5399949336105;
36000.0;208;1.6666666666666667;2.534291904655496;48.06436051639933;
37000.0;231;1.6733601070950468;2.778424927068343;47.009374152080916;
38000.0;218;1.675603217158177;2.8965994566345916;49.441798684806265;
39000.0;226;1.6512549537648613;2.603824388897806;44.12586834980884;
40000.0;215;1.656726308813784;2.779820591844852;49.460052004261335;
41000.0;234;1.6666666666666667;2.5695861778055455;44.1671956713075;
42000.0;222;1.694915254237288;3.040316362011188;53.26788446764512;
43000.0;210;1.688048615800135;2.8537555216652035;53.53443665303488;
44000.0;217;1.6512549537648613;2.5979756530696196;47.16979391241801;
45000.0;209;1.6589250165892502;3.0450871886401742;51.503457322986094;
46000.0;196;1.6087516087516087;2.864781590769407;51.65266084747522;
47000.0;216;1.6191709844559585;2.5195821810148336;45.99781490354544;
48000.0;212;1.6458196181698486;2.7541993770148983;48.54354566488286;
49000.0;210;1.6265452179570592;2.9556747517412303;48.73501653750546;
50000.0;209;1.6469038208168643;2.5817166440049317;48.49550316576436;
51000.0;201;1.6361256544502618;2.664563719380362;52.38839321495076;
52000.0;185;1.6097875080489374;2.7436058120191;55.212189013950784;
53000.0;208;1.6129032258064515;2.6888422477887812;46.359682238592015;
54000.0;205;1.656726308813784;3.0081022604127163;54.61232618851961;
55000.0;216;1.6350555918901242;2.763740721755243;51.63676677709703;
56000.0;200;1.6329196603527107;2.8885065089776476;55.22099219871218;
57000.0;182;1.6297262059973925;3.299314481328553;63.574240298032386;
58000.0;206;1.6139444803098772;2.392458839644627;49.08021009594285;
59000.0;185;1.625487646293888;2.863799649777535;56.29932760276712;
60000.0;176;1.5903307888040712;2.567808134172028;54.14447784957908;
61000.0;188;1.6244314489928524;2.759016469219205;55.467794903077824;
62000.0;206;1.6233766233766234;2.4853153755572777;48.322262925103715;
63000.0;179;1.6545334215751157;3.233518722625102;66.13636237463405;
64000.0;200;1.6371971185330714;2.5100734427141194;53.37837435523749;
65000.0;195;1.6350555918901242;2.670219373626323;53.523609635623124;
66000.0;191;1.6458196181698486;3.202336165744263;63.39718841321019;
67000.0;190;1.6149870801033592;2.9189107726310346;56.332863603058705;
68000.0;175;1.6202203499675956;2.9776468778936773;65.59195265810348;
69000.0;192;1.6025641025641026;2.781840113929959;54.88941933140668;
70000.0;198;1.6212710765239948;2.6750971654081317;55.805624112393254;
71000.0;190;1.6160310277957337;2.6984039077397766;56.96831994575248;
72000.0;200;1.607717041800643;2.5051200350606924;50.893017450854835;
73000.0;185;1.6149870801033592;2.7907554047264673;60.34383312289733;
74000.0;180;1.6056518946692357;2.7340272183432144;60.21453985099619;
75000.0;179;1.625487646293888;3.058698472512143;61.10204282307469;
76000.0;190;1.6223231667748215;2.718212122428426;55.74333974031323;
77000.0;178;1.5933715742511154;2.653751243831838;56.4231713994094;
78000.0;183;1.6056518946692357;2.7824930960371;57.80768121448033;
79000.0;189;1.585288522511097;2.5032654408824686;51.45717731049332;
80000.0;183;1.6087516087516087;2.8883353564166083;60.92176655458733;
81000.0;183;1.5933715742511154;2.6237386747376723;54.24949534419728;
